Time,P (deg/s),Q (deg/s),R (deg/s),P dot (deg/s^2),Q dot (deg/s^2),R dot (deg/s^2),P_{inertial} (deg/s),Q_{inertial} (deg/s),R_{inertial} (deg/s),q bar (psf),Reynolds Number,V_{Total} (ft/s),V_{Inertial} (ft/s),UBody,VBody,WBody,UdotBody,VdotBody,WdotBody,UdotBody_i,VdotBody_i,WdotBody_i,BodyAccel_X,BodyAccel_Y,BodyAccel_Z,Aero V_{X Body} (ft/s),Aero V_{Y Body} (ft/s),Aero V_{Z Body} (ft/s),V_{X_{inertial}} (ft/s),V_{Y_{inertial}} (ft/s),V_{Z_{inertial}} (ft/s),V_{X_{ecef}} (ft/s),V_{Y_{ecef}} (ft/s),V_{Z_{ecef}} (ft/s),V_{North} (ft/s),V_{East} (ft/s),V_{Down} (ft/s),I_{xx},I_{xy},I_{xz},I_{yx},I_{yy},I_{yz},I_{zx},I_{zy},I_{zz},Mass,Weight,X_{cg},Y_{cg},Z_{cg},Altitude ASL (ft),Altitude AGL (ft),Phi (deg),Theta (deg),Psi (deg),Q(1)_{LOCAL},Q(2)_{LOCAL},Q(3)_{LOCAL},Q(4)_{LOCAL},Q(1)_{ECEF},Q(2)_{ECEF},Q(3)_{ECEF},Q(4)_{ECEF},Q(1)_{ECI},Q(2)_{ECI},Q(3)_{ECI},Q(4)_{ECI},Alpha (deg),Beta (deg),Latitude (deg),Latitude Geodetic (deg),Longitude (deg),X_{ECI} (ft),Y_{ECI} (ft),Z_{ECI} (ft),X_{ECEF} (ft),Y_{ECEF} (ft),Z_{ECEF} (ft),Earth Position Angle (deg),Distance AGL (ft),Terrain Elevation (ft),navigation/actual-heading-rad,propulsion/tank[0]/contents-volume-gal,propulsion/tank[1]/contents-volume-gal,systems/mixture-cmd-norm,guidance/wp-heading-rad,guidance/wp-distance,guidance/wp-heading-deg,guidance/selected_target_heading,guidance/angle-to-heading-rad,ap/roll-control-autopilot-on,ap/roll-autopilot-windup-trigger,ap/limited-roll-angle-rad,ap/roll-attitude-selector,ap/limited-roll-angle-error,ap/roll-rate-pid-control,ap/total-limited-roll-rate,ap/roll-rate-saturation,ap/limited-roll-rate-error,ap/roll-command-pid-control,ap/roll-cmd-smoother,ap/roll-cmd-norm-output,ap/roll-command-selector-steering,fcs/attitude/sensor/phi-rad,fcs/wing-leveler-ap-on-off,fcs/roll-ap-error-pid,fcs/roll-ap-autoswitch,fcs/heading-true-degrees,fcs/heading-error,fcs/heading-error-bias-switch,fcs/heading-corrected,fcs/heading-command,fcs/heading-roll-error-lag,fcs/heading-roll-error,fcs/heading-roll-error-switch,fcs/heading-pi-controller,fcs/roll-command-selector,fcs/altitude-error,fcs/alt-error-lag,fcs/hdot-command,fcs/hdot-error,fcs/ap-alt-hold-switch,fcs/windup-trigger,fcs/altitude-hold-pid,fcs/elevator,fcs/pitch-trim-sum,fcs/elevator-control,fcs/elevator-actuator,fcs/roll-trim-sum,fcs/left-aileron-control,fcs/left-aileron-actuator,fcs/right-aileron-control,fcs/right-aileron-actuator,fcs/delta-aileron-pos,fcs/effective-aileron-pos,fcs/yaw-trim-sum,fcs/rudder-control,fcs/flaps-control,fcs/flap-position-normalizer,IO320 Power Available (engine 0 in ft-lbs/sec),IO320 HP (engine 0),IO320 equivalent ratio (engine 0),IO320 MAP (engine 0 in inHg),Fixed-Pitch 75-inch Two-Blade Propeller Torque (engine 0),Fixed-Pitch 75-inch Two-Blade Propeller PFactor Pitch (engine 0),Fixed-Pitch 75-inch Two-Blade Propeller PFactor Yaw (engine 0),Fixed-Pitch 75-inch Two-Blade Propeller Thrust (engine 0 in lbs),Fixed-Pitch 75-inch Two-Blade Propeller RPM (engine 0),Fuel Tank 0,Fuel Tank 1,/fdm/jsbsim/position/vrp-gc-latitude_deg,/fdm/jsbsim/position/vrp-longitude_deg,/fdm/jsbsim/position/vrp-radius-ft,velocities/pi-deg_sec
4.300000224,23.03036365946033,-30.48271068020625,24.98431112456742,4.241488425639721,152.8465112477439,-4.920023970361264,23.02792252641585,-30.48151024243584,24.98748226349106,0.09300076623,275665.1968,8.84709276302,1526.47379873,8.007237153182718,-2.091872440033525,-3.127182953534447,-23.95757507917891,-1.729381566905665,-19.7095167908612,-27.14039984010838,0.3233566463360753,0.9959180828209887,3.408675935452831,0.1502445275715605,3.879258430589223,8.007237153182718,-2.091872440033525,-3.127182953534447,3.929043726757038,1526.449557981132,-7.652957910941674,4.407622910228564,0.5254958155318394,-7.652957910941669,-7.652957107615443,0.5254959761507172,-4.40762428589434, 2095.687859,-10.78161789, 13.55504335,-10.78161789, 1505.008645, 3.980261238, 13.55504335, 3.980261238, 3150.394265,77.08025318,2479.983843,45.48949977298177,4.227446896893547,35.42685994267341,7.6875430122018,7.6875430094366,171.9027052632435,50.58632063985412,156.9607342232438,0.4303468876083936,0.1505505541352634,0.8897342694520372,-0.02256139929134428,0.9334383099209774,0.1224086503384765,0.3248360157262848,0.09050197114568551,-0.9334241095064847,-0.1223577208875889,-0.3248552030209914,-0.09064831493972288,-21.332860731331,-13.676959805065,-1.0372727639795e-05,-1.0442634578271e-05,-2.0879244946103e-06,20925652.98453163,6560.705526741302,-3.788343776907898,20925654.01300265,-0.7625550424619454,-3.788343776907898,0.017965719705619,7.6875430094366,-3.2876557308187e-09,2.74248161,19.6957457,19.6957457,0.999357658,0.198635465,3.86432759,11.3818121,0.198635465,-2.54384614,0,1,-0.523,0,-3.0002682,-0.174,0.348,0,-0.575275409,-1.43818852,-1.43582658,0,0,0.783866016,-1,146.327824,0,156.972296,-156.972296,0,-30,-0.5235,0.059990655,-2.94027754,0,0,0,-7.68754301,-7.77994014,-0.93299473,-5.34061902,0,0,0,-0,0.0299999993,0.0120404997,0.002,0,0,0,0,0,0,0,0,0,6.00000009,0.200000003,1809.44,3.28989,1.30036,29.6166,28.6568,0.785551,0.518549,26.6451,603.108,129.992,129.992,-1.15672941030945319e-05,-2.72496528754056428e-06,20925654.0695620812,23.0279225264158534
4.400000229,23.21039303029803,-14.68218907602677,24.56394624239498,-1.135554822888794,162.8091552151171,-3.422950220837357,23.20813895942339,-14.68075807192013,24.56715991555716,0.07183880893,242279.6841,7.77568807421,1526.50808557,5.621500364755974,-2.231639177100668,-4.886700856379171,-23.38786864663718,-1.033070156013479,-15.70171238993933,-26.35511228929828,0.4810473291392819,0.9109293643137663,4.283626377122943,0.1931828328856133,4.102798398348328,5.621500364755974,-2.231639177100668,-4.886700856379171,1.256746586759133,1526.488868172568,-7.555874660323743,1.746473525863467,0.5656088475214622,-7.555874660323751,-7.555874278125278,0.5656089066227324,-1.746475160250763, 2095.686319,-10.78161668, 13.55505022,-10.78161668, 1505.008539, 3.980272817, 13.55505022, 3.980272817, 3150.392789,77.08023673,2479.983313,45.48949923716074,4.227447799165885,35.42685482603878,7.9945910274982,7.9945910265801,170.6757688623292,52.51693067506483,152.4449510746752,0.4456294795956701,0.1779451265650645,0.8766863006161302,-0.03422030331601283,0.9350184234257463,0.1500236304798164,0.304803300991583,0.1016287649079827,-0.9350021074427314,-0.1499747300110106,-0.3048273648408792,-0.1017787653685256,-41.00002985509,-16.678563815033,-1.2454671171157e-05,-1.2538609354889e-05,-1.9389090589462e-06,20925653.24316424,6713.352324691153,-4.5487145093824,20925654.32005052,-0.7081314028768515,-4.5487145093824,0.018383527140633,7.9945910265801,-8.6149616417568e-10,2.66366632,19.6957056,19.6957056,0.999346569,0.154437601,4.60350274,8.84927456,0.154437601,-2.50922872,0,1,-0.523,0,-2.97885412,-0.174,0.348,0,-0.579196225,-1.44799056,-1.44794799,0,0,0.872837109,-1,145.458583,0,152.45618,-152.45618,0,-30,-0.5235,0.0315334398,-2.94732068,0,0,0,-7.99459103,-7.78809381,-0.933948631,-2.68042379,0,0,0,-0,0.0299999993,0.0120404997,0.002,0,0,0,0,0,0,0,0,0,6.00000009,0.200000003,1808.09,3.28743,1.30038,29.6135,28.5525,0.587718,-4.32071,26.8871,604.855,129.992,129.992,-1.36800889353774759e-05,-2.5012711325001687e-06,20925654.3920787685,23.2081389594233833
4.500000235,22.8412712130428,1.729913924109072,24.27478237488095,-6.731813653348937,163.8238197145841,-2.333935345426779,22.83912307327459,1.731567505339818,24.27796159933104,0.06776744376,235314.0239,7.55214121948,1526.56830995,3.364412057872903,-2.295108607715908,-6.359877749023917,-21.42389872004531,-0.2231592403111357,-14.06055328027472,-25.92802309988068,0.7479480457564269,0.6204468632558959,4.916950398729916,0.254705765798772,4.005177684454022,3.364412057872903,-2.295108607715908,-6.359877749023917,-1.353899235998711,1526.549395799233,-7.477573088665103,-0.8530166331455451,0.6269771336741118,-7.477573088665106,-7.477573306176867,0.6269771072293655,0.8530147458650671, 2095.684775,-10.78161546, 13.55505712,-10.78161546, 1505.008433, 3.980284429, 13.55505712, 3.980284429,  3150.39131,77.08022023,2479.982783,45.48949869982968,4.227448703980989,35.42684969498458,8.0389084480703,8.0389084494483,169.6563847166206,52.80572723386802,148.2664342992592,0.4480706280130871,0.2053286485471571,0.8690153973524658,-0.04341771023547702,0.9313204237671819,0.1758902563012724,0.2976530169178584,0.1144882855670683,-0.9313016268415476,-0.1758414172308149,-0.2976818716823191,-0.1146410881850693,-62.120901131765,-17.692100170849,-1.4512132834713e-05,-1.460993726912e-05,-1.7762517831203e-06,20925653.23795109,6866.00402285181,-5.300143891395416,20925654.36436776,-0.6487254592492518,-5.300143891395416,0.018801334575648,8.0389084494483,3.2894177801817e-09,2.59073745,19.6956653,19.6956653,0.999344968,0.121791922,5.33969549,6.97867712,0.121791922,-2.46894553,0,1,-0.523,0,-2.96106251,-0.174,0.348,0,-0.573566318,-1.43391579,-1.4363007,0,0,1.01703164,-1,145.519033,0,148.277356,-148.277356,0,-30,-0.5235,0.00446410129,-2.95659841,0,0,0,-8.03890845,-7.81193453,-0.936804149,-0.0837894034,0,0,0,-0,0.0299999993,0.0120404997,0.002,0,0,0,0,0,0,0,0,0,6.00000009,0.200000003,1806.64,3.2848,1.30038,29.6106,28.4442,0.478517,-9.20595,27.049,606.683,129.991,129.991,-1.57664399936152975e-05,-2.26429716923601077e-06,20925654.4421197288,22.8391230732745889
4.60000024,21.9135116213983,17.78018490155426,24.08220806497929,-12.223643174198,154.9659430492377,-1.432850042521046,21.91138794969239,17.78205118911648,24.08528431150309,0.08032147727,256185.1583,8.22193488774,1526.66472505,1.357604160343661,-2.277975378230749,-7.782541514070991,-18.37117433915594,0.5596328792714964,-14.68749612434146,-25.88262404728987,1.10848302271241,0.1473899118845307,5.268184438684363,0.3090570799085853,3.649535805728218,1.357604160343661,-2.277975378230749,-7.782541514070991,-3.94158005482149,1526.641518667092,-7.437751929221315,-3.429529738807889,0.7199897973188619,-7.437751929221314,-7.437752926705038,0.7199897019869005,3.429527595539915, 2095.683225,-10.78161424, 13.55506403,-10.78161424, 1505.008326, 3.980296075, 13.55506403, 3.980296075, 3150.389826,77.08020368,2479.98225,45.48949816089718,4.227449611492762,35.426844548638,7.8247467204928,7.8247467199158,169.0514453666588,51.45787210291162,144.6621931132815,0.437833226871823,0.2327173608525881,0.8670160740404347,-0.04927294146207012,0.9226677467709012,0.1993972780773623,0.3034782330101876,0.1297147511004872,-0.9226459782104648,-0.1993463763124413,-0.3035116713847182,-0.1298694978676974,-80.104763783905,-16.084858634468,-1.6553007264134e-05,-1.6664566160978e-05,-1.5926728843353e-06,20925652.97314262,7018.663275624797,-6.045515186263029,20925654.15020584,-0.5816784802517925,-6.045515186263029,0.019219142010662,7.8247467199158,3.2894177801817e-09,2.52783157,19.695625,19.695625,0.999352703,0.0959212545,6.07343197,5.49628788,0.0959212545,-2.43191032,0,1,-0.523,0,-2.95050433,-0.174,0.348,0,-0.558176546,-1.39544136,-1.40024996,0,0,1.00629375,-1,146.385366,0,144.672849,-144.672849,0,-30,-0.5235,-0.0212850481,-2.97178938,0,0,0,-7.82474672,-7.82520358,-0.938412127,2.49111547,0,0,0,-0,0.0299999993,0.0120404997,0.002,0,0,0,0,0,0,0,0,0,6.00000009,0.200000003,1805.07,3.28195,1.30037,29.6078,28.3295,0.483209,-13.724,27.2212,608.617,129.991,129.991,-1.78352786261090601e-05,-2.00768218665937262e-06,20925654.22356572,21.9113879496923936
4.700000245,20.45914655479727,32.59900108087563,23.98880190867533,-17.15375379696346,139.4350256329521,-0.2785796214929797,20.45697650744967,32.60106863183348,23.99171265273835,0.1098578755,299609.531,9.61547599232,1526.80588343,-0.2892942071329741,-2.189956435156804,-9.358299964882036,-14.17187474750708,1.185403656261839,-17.05043664911415,-26.07534742366753,1.550105943977842,-0.4783756061396723,5.479307375725933,0.3246721504105181,3.167694405933762,-0.2892942071329741,-2.189956435156804,-9.358299964882036,-6.538265578965005,1526.773692397052,-7.45311822513969,-6.015031646643343,0.8531128711056815,-7.453118225139693,-7.453120189929133,0.8531127264069118,6.015029232629703, 2095.681671,-10.78161302, 13.55507097,-10.78161302, 1505.008219, 3.980307757, 13.55507097, 3.980307757, 3150.388337,77.08018708,2479.981716,45.48949762028738,4.227450521828968,35.42683938627454,7.3526829630136,7.3526829655958,168.9190751484603,48.57309542759884,141.7182851762286,0.4156023137159253,0.2599618194336211,0.8701057785519407,-0.0510930856501398,0.9091328599562216,0.2199490606933122,0.3213826278953569,0.1476924511782017,-0.9091075373333318,-0.2198939838227944,-0.3214203146836498,-0.1478482422990856,-91.770627173952,-13.164835408657,-1.8590184964902e-05,-1.8715473411938e-05,-1.3783183914263e-06,20925652.44931458,7171.333676424881,-6.789536257191978,20925653.67814185,-0.5033915859476931,-6.789536257191978,0.019636949445677,7.3526829655958,-7.8995305309631e-10,2.47645069,19.6955846,19.6955846,0.999369752,0.0740068548,6.80816957,4.24059278,0.0740068548,-2.40244383,0,1,-0.523,0,-2.94819403,-0.174,0.348,0,-0.533518786,-1.33379696,-1.34082463,0,0,1.21798359,-1,147.605745,0,141.728724,-141.728724,0,-30,-0.5235,-0.0457783949,-2.99397243,0,0,0,-7.35268297,-7.80436252,-0.935949673,5.07907956,0,0,0,-0,0.0299999993,0.0120404997,0.002,0,0,0,0,0,0,0,0,0,6.00000009,0.200000003,1803.4,3.27892,1.30035,29.6053,28.2111,0.58896,-17.5792,27.3999,610.609,129.991,129.991,-1.98984643490804727e-05,-1.72336854780538458e-06,20925653.7371975817,20.4569765074496743
4.80000025,18.54578378764935,45.75751128886056,24.02401396270425,-21.34884363361514,122.5264926711123,1.102719588814257,18.54351504808591,45.75976768218372,24.02670056156135,0.1571367065,358328.8714,11.4997755277,1527.00111226,-1.448645296826197,-2.050538771985705,-11.22236849938514,-8.556414325074085,1.5955574176133,-20.32795954250681,-26.31082404884229,2.099261807334387,-1.212775945667235,5.754650342398684,0.3049539461024083,2.7174099366035,-1.448645296826197,-2.050538771985705,-11.22236849938514,-9.158007351672456,1526.955048810899,-7.537019325981283,-8.623569501900276,1.035483420004973,-7.537019325981285,-7.537022453543681,1.035483251281075,8.623566788662329, 2095.680112,-10.78161179, 13.55507793,-10.78161179, 1505.008112, 3.980319476, 13.55507793, 3.980319476, 3150.386844,77.08017043,2479.98118,45.48949707797443,4.227451435033084,35.42683420764765,6.6209518648684,6.6209518662832,169.1689419943522,44.30986975612031,139.3627322965312,0.3824207783575395,0.2867909563449108,0.8770196030551146,-0.04839330011721239,0.8905587724260211,0.2370110946813164,0.3497343420841528,0.1685725476463687,-0.8905292567765949,-0.2369498837757513,-0.3497758162219468,-0.1687284024397038,-97.355381165076,-10.271407401581,-2.0640704142315e-05,-2.0779812056715e-05,-1.1210169083947e-06,20925651.66469982,7324.019664236119,-7.538429795741307,20925652.9464105,-0.4094195239419012,-7.538429795741307,0.020054756880691,6.6209518662832,8.27486657999e-10,2.43533853,19.695544,19.695544,0.99939618,0.0542576762,7.54953719,3.10896485,0.0542576762,-2.38108086,0,1,-0.523,0,-2.95255503,-0.174,0.348,0,-0.500742879,-1.2518572,-1.26078492,0,0,1.26860508,-1,148.757404,0,139.372998,-139.372998,0,-30,-0.5235,-0.0690771854,-3.02163222,0,0,0,-6.62095187,-7.72804027,-0.926853163,7.69671363,0,0,0,-0,0.0299999993,0.0120404997,0.002,0,0,0,0,0,0,0,0,0,6.00000009,0.200000003,1801.71,3.27583,1.30031,29.6031,28.0943,0.757438,-20.6752,27.5769,612.561,129.991,129.991,-2.19705373919501751e-05,-1.40182657954476419e-06,20925652.9819931798,18.5435150480859079
4.900000256,16.24131423016249,57.33248756110552,24.19320469228945,-24.96566116494686,108.592089080607,2.333768121383251,16.23891671065062,57.33492009207308,24.19561114127843,0.2227440032,426628.6306,13.6913803882,1527.26407266,-1.962706615791902,-1.881390212990808,-13.4187201528417,-1.213648983070846,1.796528923722295,-23.53560687154823,-26.40168355806754,2.811551518966761,-2.008159076383867,6.274273010835052,0.2784864333326975,2.482900780491304,-1.962706615791902,-1.881390212990808,-13.4187201528417,-11.79539180944135,1527.199122177067,-7.697895507575898,-11.24972342399812,1.280634441002456,-7.697895507575894,-7.697899999499268,1.280634282834118,11.24972036829493, 2095.678549,-10.78161056, 13.55508491,-10.78161056, 1505.008005,  3.98033123, 13.55508491,  3.98033123, 3150.385346,77.08015373,2479.980643,45.48949653404388,4.227452350961123,35.42682901357386,5.6273624263704,5.6273624293183,169.6471823297716,38.83584013105905,137.449317721913,0.3394100512975788,0.312864378536778,0.8861422614912051,-0.04084837965235957,0.8665962752412004,0.2501127310262461,0.3865982245752251,0.1923443013763442,-0.8665618977887195,-0.2500436586229758,-0.3866429027520876,-0.1924991216465393,-98.321434318629,-7.8982451940448,-2.2724591149202e-05,-2.2877743416182e-05,-8.0556453861626e-07,20925650.61710504,7476.726785371655,-8.299509827766688,20925651.95282077,-0.2942095090401832,-8.299509827766688,0.020472564315705,5.6273624293183,-1.700475308834e-11,2.40194315,19.6955033,19.6955033,0.999432066,0.0354341848,8.30472066,2.03037879,0.0354341848,-2.36650896,0,1,-0.523,0,-2.9609019,-0.174,0.348,0,-0.461054069,-1.15263517,-1.16318941,0,0,1.45728516,-1,149.642981,0,137.459442,-137.459442,0,-30,-0.5235,-0.0912396788,-3.05214158,0,0,0,-5.62736243,-7.57669551,-0.908777094,10.3409433,0,0,0,-0,0.0299999993,0.0120404997,0.002,0,0,0,0,0,0,0,0,0,6.00000009,0.200000003,1800.08,3.27287,1.30026,29.6011,27.986,0.942332,-23.0203,27.7414,614.364,129.99,129.99,-2.40683935874715445e-05,-1.03111854858081908e-06,20925651.9568966329,16.2389167106506171
5.000000261,13.59329601091739,67.76081916713736,24.4716339544233,-28.22031863575534,100.3720422326175,3.281035510298317,13.59076221598009,67.76341542916988,24.47370653979638,0.3066607179,500588.8003,16.0644298894,1527.61071288,-1.652518398950494,-1.702643299175455,-15.88823767474235,7.933843589418256,1.804659578481926,-25.61043876236488,-26.26687408173759,3.66186174073024,-2.767279286036731,7.009964717538338,0.2554718146480967,2.671342199765226,-1.652518398950494,-1.702643299175455,-15.88823767474235,-14.43096473657343,1527.521926146117,-7.937411677848124,-13.87403146943988,1.604572938058943,-7.937411677848125,-7.937417739029387,1.604572838168985,13.8740280133547, 2095.676981,-10.78160932, 13.55509191,-10.78160932, 1505.007897, 3.980343017, 13.55509191, 3.980343017, 3150.383845,77.08013699,2479.980104,45.48949598862686,4.227453269392214,35.42682380530567,4.3710623569787,4.3710623565561,170.2123952305171,32.28815259894839,135.838301080417,0.2875246812395987,0.3377935011224157,0.8957842258507474,-0.02820866878292622,0.8367256592796655,0.2588026656351526,0.430104630555525,0.2189094747557628,-0.8366857375471793,-0.2587242520202284,-0.4301518038806051,-0.2190620086184901,-95.937921557778,-6.0841157714898,-2.486338049747e-05,-2.503094713456e-05,-4.1251694408289e-07,20925649.30567487,7629.462135266467,-9.080641189391082,20925650.69652038,-0.1506600582387338,-9.080641189391082,0.02089037175072,4.3710623565561,2.5164694801737e-09,2.3738256,19.6954624,19.6954624,0.999477442,0.0165898237,9.08188902,0.950596899,0.0165898237,-2.35723578,0,1,-0.523,0,-2.97076672,-0.174,0.348,0,-0.415314231,-1.03828558,-1.05028905,0,0,1.34223633,-1,150.23576,0,135.848307,-135.848307,0,-30,-0.5235,-0.112321293,-3.08308802,0,0,0,-4.37106236,-7.33249169,-0.879578495,12.9944495,0,0,0,-0,0.0299999993,0.0120404997,0.002,0,0,0,0,0,0,0,0,0,6.00000009,0.200000003,1798.53,3.27006,1.30021,29.5995,27.8859,1.10527,-24.65,27.8938,616.026,129.99,129.99,-2.62104556450218365e-05,-5.9549250715708436e-07,20925650.6624280401,13.5907622159800869
5.100000266,106.1083022413605,68.32882704624717,-20.26920626920876,-36.89810302964778,101.9069867735272,20.08319826156184,106.1055351694354,68.33162038826579,-20.26779316737859,0.2922983085,488731.53,15.6834382795,1528.27752827,1.000302767347023,-3.429969575364267,-15.27104905867758,11.07432926807284,-26.78373066971588,-16.97744359658243,-25.8416635630786,2.520386632905395,-1.99889440195475,5.637485896205534,0.3963386205201045,4.345494960720573,1.000302767347023,-3.429969575364267,-15.27104905867758,-13.79120213580685,1528.193725200392,-8.120615896514606,-13.22286516929783,2.276328280953502,-8.120615896514609,-8.120622184717707,2.276328315724157,13.22286130150836, 2095.675409,-10.78160809, 13.55509893,-10.78160809, 1505.007789, 3.980354831, 13.55509893, 3.980354831, 3150.382339,77.0801202,2479.979564,45.48949544187712,4.2274541900675,35.42681858431104,3.0939149558544,3.0939149562942,178.5203092379491,25.8477584220065,137.3839287824682,0.2129231547206755,0.3514566840341203,0.9090137445388753,-0.06954093521767188,0.7933290722310835,0.2976903181888499,0.4922105654079423,0.199344467970354,-0.7932919906228718,-0.2975987870087806,-0.4922659120978085,-0.1994919832249324,-86.252296330248,-12.632695295052,-2.7064909523828e-05,-2.7247313366749e-05,1.5066415476349e-07,20925647.97225942,7782.25959506835,-9.884686325515494,20925649.41937261,0.05502578565890846,-9.884686325515494,0.021308179185734,3.0939149562942,8.6325821353869e-10,2.4008019,19.6954215,19.6954215,0.999523573,-0.00556671355,9.88483801,-0.318972687,-0.00556671355,-2.40636861,0,1,-0.523,0,-3.11576718,-0.174,0.348,0,-2.03119569,-5.07798921,-5.08743609,0,0,1.44194531,-1,190.671014,0,137.394049,-137.394049,0,-30,-0.5235,-0.132374744,-3.24814192,0,0,0,-3.09391496,-6.98797543,-0.838340849,12.3845205,0,0,0,-0,0.0299999993,0.0120404997,0.002,0,0,0,0,0,0,0,0,0,6.00000009,0.200000003,1797.18,3.26761,1.30015,29.5981,27.8012,-6.97877,-23.303,28.0231,617.41,129.99,129.99,-2.83836139793408753e-05,2.90444528577203891e-08,20925649.302141957,106.10553516943537
5.200000271,-94.55776760191353,55.57320954532715,23.04846892298478,19935.68765983207,-973.3393631787583,-3278.149259147955,-94.56064995477847,55.57603786341264,23.04954081953935,0.2143542618,418531.2318,13.4303378589,1528.06069875,3.262247766863664,-3.656954868576864,-12.50433507236472,132.7486330898777,57.7309992140021,501.6996283426581,515.5428209747536,-1.079221850530362,71.22039695758274,132.795905829812,37.85384622841392,534.8146410072948,3.262247766863664,-3.656954868576864,-12.50433507236472,-11.21399783035934,1527.998951267683,-7.934118309448909,-10.63457536393874,2.08075670984383,-7.934118309448909,-7.934123776303368,2.080756847501779,10.63457125835628, 2095.673834,-10.78160685, 13.55510596,-10.78160685, 1505.007681, 3.980366669, 13.55510596, 3.980366669, 3150.380831,77.08010338,2479.979023,45.4894948940827,4.227455112501919,35.42681335334066,1.9527427814901,1.9527427792043,178.9546262034798,19.48984900306611,137.0381734527286,0.1607909976913642,0.359455651455851,0.9176401754306766,-0.05361341374527886,0.7625658566011242,0.2920839892249291,0.535173383809312,0.2162630501189142,-0.76252484050271,-0.2919825177782294,-0.5352287518541429,-0.2164076249046207,-75.378065013629,-15.800616982212,-2.9256540349075e-05,-2.9453714689469e-05,7.4165815039349e-07,20925646.77369959,7935.067245232159,-10.68511639748208,20925648.27820003,0.2708694729295204,-10.68511639748208,0.021725986620749,1.9527427792043,-6.5225351530093e-09,2.39476733,19.6953805,19.6953805,0.999564794,-0.0253447377,10.6885481,-1.45225347,-0.0253447377,-2.42011207,0,1,-0.523,0,-3.12334744,-0.174,0.348,0,1.47981565,3.69953914,3.88903991,0,0,1.53858633,-1,125.652947,0,137.048268,-137.048268,0,-30,-0.5235,-0.151450174,-3.27479761,0,0,0,-1.95274278,-6.55808386,-0.786842001,9.84772926,0,0,0,-0,0.0299999993,0.0120404997,0.002,0,0,0,0,0,0,0,0,0,6.00000009,0.200000003,1796.17,3.26576,1.30009,29.5968,27.7397,0.372997,-20.1184,28.1165,618.395,129.989,129.989,-3.05442464458106287e-05,6.05510505677262722e-07,20925648.1232148595,-94.5606499547784836
5.300000276,-9.411816198789815,19.43284295301493,3.707181775365968,2.851437380013291,-4.519844655463451,0.2324803856983645,-9.414750624568793,19.43569726135832,3.708017462318741,0.05925355921,220049.2398,7.06117172258,1527.17032336,5.580145749954099,-2.475514249362529,3.548795388057298,-9.342430813574719,-0.7386563731857743,-29.88910273217426,-32.47721543385217,0.5200174764389897,-0.5315684456062637,0.649569428875292,0.02729411937714634,-0.4700300036016915,5.580145749954099,-2.475514249362529,3.548795388057298,4.341972969191064,1527.156288259693,-4.900516808304382,4.932223375639489,1.232174370836405,-4.900516808304385,-4.900514122068588,1.232174266908725,-4.932226070568822, 2095.672258,-10.78160561,   13.555113,-10.78160561, 1505.007572, 3.980378521,   13.555113, 3.980378521, 3150.379321,77.08008654,2479.978481,45.48949434559669,4.227456036100927,35.42680811576609,1.7442668564618,1.7442668571806,179.6689395123261,15.59776463808878,136.8187943114576,0.1272280973906292,0.3642024442292078,0.9213767249778612,-0.04727072583430895,0.7414754254027655,0.2909555239389872,0.5615480848170769,0.2241044958305181,-0.7414321053691256,-0.2908470043614254,-0.561604298885187,-0.2242477751407325,32.455064088575,-20.522869692401,-3.099608195293e-05,-3.1204979929323e-05,1.207288682859e-06,20925646.50673783,8087.829453375042,-11.32043420998042,20925648.06972377,0.4409277316892153,-11.32043420998042,0.022143794055763,1.7442668571806,3.360960891261e-09,2.39093844,19.6953395,19.6953395,0.999572324,-0.0389300403,11.329017,-2.23069131,-0.0389300403,-2.42986848,0,1,-0.523,0,-3.13581456,-0.174,0.348,0,0.123737247,0.309343118,1.26852912,0,0,1.48336289,-1,151.377328,0,136.828873,-136.828873,0,-30,-0.5235,-0.169595284,-3.30540984,0,0,0,-1.74426686,-6.09751564,-0.731595519,-5.66382159,0,0,0,-0,0.0299999993,0.0120404997,0.002,0,0,0,0,0,0,0,0,0,6.00000009,0.200000003,1795.5,3.26455,1.30008,29.5955,27.6998,-2.59741,1.71068,28.177,619.033,129.989,129.989,-3.2258362304221172e-05,1.06352092288389258e-06,20925647.8897680454,-9.41475062456879286
